id,dob,semster,percentage
17578,2001-02-20,1,96.96
17605,2001-10-02,1,98.5
17614,2001-04-07,1,95.98
17644,2001-05-10,1,95.69
17657,2001-12-29,1,96.62
17680,2001-10-03,1,95.59
17728,2001-02-22,1,96.66
17803,2001-08-12,1,99.99
17813,2001-06-15,1,96.58
17858,2001-11-23,1,97.89
17885,2001-11-30,1,96.47
17911,2001-03-04,1,96.81
17914,2001-05-16,1,96.54
17923,2001-02-14,1,97.1
17931,2001-07-18,1,95.68
17935,2001-02-14,1,98.42
17954,2001-01-27,1,98.07
17963,2001-05-20,1,98.12
17975,2001-11-06,1,96.82
17992,2001-11-15,1,95.74
17993,2001-03-05,1,99.42
18070,2001-09-29,1,95.5
18103,2001-04-16,1,98.63
18108,2001-05-10,1,97.74
18153,2001-11-08,1,98.85
18154,2001-05-21,1,96.5
18173,2001-02-17,1,98.36
18206,2001-08-30,1,95.81
18223,2001-02-17,1,99.79
18226,2001-11-11,1,98.37
18263,2001-02-11,1,95.7
18280,2001-07-12,1,97.91
18301,2001-12-10,1,99.12
18344,2001-04-10,1,96.3
18347,2001-06-13,1,98.23
18377,2001-02-12,1,95.49
18380,2001-05-14,1,98.93
18510,2001-02-16,1,98.12
18518,2001-02-04,1,96.99
18559,2001-07-12,1,97.42
18585,2001-01-11,1,97.31
18586,2001-10-13,1,99.38
18596,2001-11-22,1,98.18
18646,2001-12-31,1,95.65
18678,2001-12-29,1,99.61
18685,2001-01-22,1,99.27
18686,2001-10-15,1,95.64
18740,2001-03-30,1,98.39
18774,2001-10-20,1,99.27
18784,2001-01-19,1,95.64
18826,2001-09-28,1,96.66
18877,2001-12-14,1,95.12
18904,2001-08-08,1,95.47
18905,2001-12-20,1,97.81
18906,2001-12-26,1,99.23
18990,2001-09-22,1,98.71
18996,2001-07-02,1,95.4
19002,2001-09-21,1,98.2
19010,2001-02-25,1,98.78
19012,2001-11-15,1,97.01
19062,2001-05-03,1,96.65
19064,2001-09-27,1,95.14
19105,2001-09-25,1,98.72
19114,2001-06-10,1,95.62
19172,2001-08-26,1,97.11
19188,2001-07-07,1,99.06
19191,2001-11-14,1,98.26
19201,2001-08-09,1,99.19
19227,2001-08-22,1,97.82
19236,2001-05-10,1,98.63
19265,2001-06-06,1,97.61
19267,2001-06-04,1,99.71
19338,2001-05-22,1,97.43
19365,2001-04-02,1,95.53
19399,2001-02-24,1,96.5
19400,2001-05-17,1,97.42
19403,2001-12-11,1,96.99
19429,2001-03-01,1,95.04
19434,2001-04-26,1,95.94
19449,2001-06-29,1,95.23
19453,2001-09-17,1,95.9
19488,2001-12-16,1,98.11
19530,2001-01-29,1,99.86
19544,2001-09-25,1,96.29
19546,2001-02-08,1,95.36
19552,2001-04-27,1,96.13
19597,2001-08-24,1,97.26
19616,2001-12-14,1,96.33
19673,2001-01-14,1,97.31
19681,2001-02-06,1,97.65
19682,2001-08-01,1,98.52
19704,2001-12-17,1,96.61
19731,2001-07-04,1,95.3
19749,2001-10-20,1,95.8
19794,2001-07-31,1,95.9
19801,2001-09-12,1,98.81
19864,2001-09-09,1,95.05
19879,2001-02-18,1,98.34
19925,2001-09-27,1,99.89
19932,2001-03-21,1,98.45
19936,2001-07-08,1,97.57
19947,2001-11-27,1,99.96
19967,2001-05-10,1,96.84
19968,2001-10-11,1,97.95
19979,2001-11-17,1,96.12
19980,2001-03-06,1,99.59
19996,2001-02-18,1,98.72
20011,2001-05-28,1,96.42
20066,2001-07-11,1,98.63
20129,2001-02-28,1,95.32
20142,2001-07-17,1,97.17
20150,2001-05-26,1,99.31
20204,2001-09-28,1,97.02
20209,2001-11-30,1,97.03
20233,2001-01-13,1,96.17
20244,2001-07-27,1,98.99
20280,2001-12-02,1,97.46
20285,2001-10-04,1,95.17
20322,2001-10-01,1,99.16
20379,2001-05-17,1,95.48
20385,2001-03-22,1,98.83
20391,2001-04-14,1,97.45
20397,2001-06-16,1,99.34
20418,2001-09-30,1,95.95
20423,2001-01-10,1,99.04
20425,2001-06-11,1,96.17
20443,2001-07-16,1,96.16
20460,2001-07-06,1,97.04
20466,2001-12-10,1,95.8
20467,2001-12-20,1,96.42
20470,2001-10-02,1,98.04
20473,2001-01-10,1,98.38
20503,2001-05-04,1,96.82
20511,2001-03-22,1,96.5
20526,2001-12-20,1,96.36
20529,2001-06-05,1,97.6
20538,2001-08-10,1,98.15
20553,2001-12-01,1,98.99
20567,2001-12-27,1,98.53
20576,2001-08-23,1,99.34
20590,2001-09-11,1,95.44
20624,2001-05-28,1,99.35
20626,2001-09-02,1,99.18
20649,2001-05-28,1,96.49
20681,2001-04-07,1,96.01
20684,2001-10-16,1,97.36
20688,2001-03-29,1,99.22
20712,2001-04-01,1,95.27
20736,2001-07-03,1,98.25
20743,2001-02-09,1,97.97
20761,2001-12-15,1,97.76
20763,2001-11-30,1,97.72
20775,2001-06-04,1,99.83
20790,2001-12-16,1,95.83
20800,2001-11-29,1,96.29
20820,2001-04-22,1,99.47
20826,2001-09-27,1,96.82
20836,2001-04-09,1,98.39
20938,2001-05-20,1,97.75
20940,2001-08-29,1,96.0
20993,2001-10-31,1,95.78
21045,2001-03-20,1,97.19
21075,2001-02-08,1,98.76
21091,2001-08-05,1,95.59
21093,2001-09-06,1,99.62
21103,2001-07-09,1,99.78
21107,2001-11-10,1,96.42
21145,2001-07-09,1,95.32
21159,2001-05-12,1,96.61
21193,2001-10-11,1,96.33
21233,2001-06-09,1,98.3
21238,2001-07-27,1,97.29
21250,2001-01-08,1,98.63
21261,2001-05-26,1,95.63
21292,2001-04-29,1,98.8
21296,2001-06-26,1,95.34
21299,2001-07-07,1,99.07
21312,2001-05-04,1,97.72
21315,2001-10-02,1,99.48
21325,2001-02-11,1,99.87
21337,2001-11-17,1,98.21
21341,2001-06-28,1,96.86
21342,2001-05-19,1,98.63
21357,2001-06-24,1,95.19
21382,2001-09-26,1,96.46
21386,2001-10-26,1,97.65
21418,2001-07-01,1,95.08
21422,2001-10-11,1,95.36
21454,2001-07-17,1,98.48
21469,2001-08-31,1,98.46
21479,2001-06-22,1,95.11
21497,2001-01-29,1,98.79
21513,2001-05-19,1,96.82
21534,2001-08-25,1,96.37
21549,2001-03-09,1,97.21
21586,2001-08-10,1,95.29
21613,2001-04-15,1,99.6
21622,2001-03-28,1,98.97
21628,2001-02-12,1,99.35
21669,2001-09-12,1,95.7
21780,2001-03-20,1,95.57
21787,2001-12-18,1,98.0
21803,2001-08-22,1,97.83
21821,2001-04-03,1,95.55
21826,2001-05-10,1,98.19
21839,2001-07-24,1,96.07
21870,2001-12-24,1,96.01
21898,2001-04-08,1,96.87
21924,2001-01-01,1,97.61
21952,2001-06-14,1,97.17
21959,2001-06-21,1,98.67
21963,2001-02-10,1,98.46
21964,2001-08-04,1,99.7
22010,2001-10-31,1,98.24
22016,2001-11-10,1,96.24
22042,2001-05-18,1,98.83
22049,2001-08-27,1,96.69
22089,2001-04-28,1,96.56
22103,2001-04-14,1,99.86
22113,2001-03-15,1,96.76
22117,2001-01-24,1,96.21
22133,2001-02-19,1,96.8
22152,2001-04-05,1,96.28
22161,2001-04-07,1,98.33
22164,2001-04-18,1,95.19
22175,2001-07-10,1,99.24
22195,2001-10-01,1,99.04
22230,2001-04-24,1,97.76
22240,2001-02-04,1,98.19
22243,2001-04-08,1,99.16
22281,2001-11-18,1,99.74
22292,2001-06-19,1,99.95
22307,2001-01-21,1,98.22
22330,2001-07-07,1,98.32
22371,2001-05-25,1,97.76
22379,2001-10-17,1,99.79
22393,2001-02-13,1,98.65
22425,2001-03-19,1,99.43
22452,2001-07-22,1,97.49
22456,2001-12-30,1,96.15
22465,2001-11-05,1,95.08
22502,2001-03-04,1,98.69
22549,2001-03-12,1,98.53
22553,2001-10-24,1,99.85
22562,2001-07-01,1,97.5
22563,2001-05-21,1,99.36
22616,2001-01-28,1,98.24
22624,2001-03-05,1,99.64
22641,2001-11-20,1,95.29
22646,2001-05-03,1,96.41
22658,2001-07-30,1,96.74
22673,2001-02-09,1,97.64
22686,2001-03-07,1,96.97
22705,2001-06-29,1,97.49
22746,2001-05-23,1,98.15
22762,2001-06-28,1,95.64
22764,2001-08-17,1,98.63
22780,2001-07-04,1,99.15
22806,2001-05-03,1,99.26
22832,2001-11-01,1,99.97
22841,2001-11-14,1,98.93
22876,2001-11-10,1,98.51
22890,2001-02-19,1,98.62
22912,2001-06-02,1,96.81
22987,2001-05-24,1,96.97
22997,2001-01-29,1,96.15
22998,2001-07-29,1,98.62
23037,2001-07-04,1,97.11
23049,2001-09-15,1,99.58
23051,2001-12-25,1,96.9
23054,2001-08-13,1,96.42
23055,2001-12-22,1,98.34
23164,2001-12-31,1,95.26
23165,2001-10-08,1,98.1
23172,2001-09-17,1,98.39
23173,2001-10-15,1,98.79
23179,2001-09-10,1,99.07
23182,2001-07-07,1,96.88
23199,2001-05-28,1,99.87
23204,2001-02-22,1,99.52
23214,2001-12-10,1,96.05
23242,2001-08-10,1,99.45
23249,2001-05-19,1,97.97
23257,2001-06-09,1,97.5
23266,2001-08-25,1,98.24
23270,2001-01-29,1,96.38
23307,2001-10-20,1,95.24
23318,2001-01-21,1,98.05
23337,2001-10-29,1,96.73
23339,2001-04-29,1,99.1
23345,2001-02-11,1,96.5
23351,2001-02-06,1,95.42
23384,2001-06-16,1,97.54
23408,2001-01-06,1,95.07
23410,2001-06-02,1,95.4
23418,2001-01-06,1,98.83
23434,2001-07-06,1,98.41
23435,2001-05-22,1,98.85
23450,2001-01-06,1,97.32
23461,2001-01-08,1,99.51
23493,2001-10-31,1,97.99
23511,2001-01-02,1,95.27
23536,2001-10-01,1,98.81
23541,2001-02-23,1,98.92
23584,2001-11-22,1,98.13
23636,2001-02-10,1,98.11
23665,2001-03-26,1,99.23
23682,2001-03-14,1,95.15
23683,2001-02-28,1,95.02
23731,2001-12-17,1,99.11
23747,2001-02-11,1,98.06
23749,2001-09-22,1,96.85
23758,2001-06-27,1,95.11
23773,2001-03-31,1,96.17
23784,2001-10-23,1,95.67
23799,2001-11-18,1,98.8
23812,2001-07-23,1,96.05
23837,2001-02-11,1,97.49
23849,2001-06-17,1,95.62
23857,2001-11-26,1,95.81
23864,2001-01-22,1,98.93
23866,2001-02-18,1,99.71
23888,2001-06-01,1,97.44
23890,2001-02-13,1,99.82
23897,2001-01-18,1,98.75
23898,2001-10-16,1,98.85
23956,2001-09-30,1,96.24
23957,2001-07-28,1,96.34
23984,2001-02-16,1,95.36
24020,2001-03-25,1,99.02
24061,2001-07-22,1,95.64
24066,2001-04-07,1,98.97
24110,2001-07-20,1,95.67
24140,2001-04-28,1,96.53
24150,2001-05-11,1,95.1
24177,2001-05-13,1,99.09
24184,2001-10-18,1,95.98
24197,2001-11-26,1,98.61
24209,2001-03-17,1,99.97
24235,2001-11-03,1,95.24
24246,2001-07-06,1,98.07
24264,2001-04-16,1,98.0
24273,2001-06-13,1,99.23
24305,2001-10-03,1,96.19
24328,2001-06-05,1,99.57
24339,2001-11-08,1,99.81
24349,2001-07-24,1,98.98
24355,2001-03-21,1,95.2
24381,2001-02-18,1,99.62
24386,2001-10-06,1,95.27
24395,2001-10-28,1,98.84
24412,2001-05-15,1,99.5
24433,2001-10-10,1,95.17
24454,2001-12-13,1,98.76
24486,2001-11-03,1,97.06
24491,2001-01-19,1,98.28
24519,2001-04-25,1,96.58
24533,2001-07-05,1,96.42
24538,2001-05-05,1,95.16
24561,2001-03-07,1,97.74
24586,2001-02-26,1,95.53
24614,2001-01-11,1,97.45
24619,2001-09-03,1,98.81
24657,2001-11-27,1,98.62
24684,2001-04-13,1,99.32
24686,2001-10-09,1,97.6
24690,2001-11-10,1,98.85
24695,2001-11-04,1,96.26
24731,2001-08-16,1,96.68
24788,2001-02-03,1,95.86
24794,2001-07-12,1,96.54
24807,2001-02-10,1,99.56
24820,2001-12-30,1,95.73
24847,2001-09-02,1,97.66
24881,2001-05-19,1,99.06
24923,2001-10-04,1,95.31
24925,2001-07-23,1,97.0
24926,2001-03-05,1,96.07
24956,2001-01-17,1,98.09
24977,2001-12-21,1,95.6
25085,2001-01-20,1,98.76
25088,2001-07-18,1,96.59
25096,2001-07-13,1,95.95
25113,2001-06-19,1,97.27
25118,2001-01-26,1,99.49
25162,2001-08-18,1,97.02
25191,2001-07-11,1,95.34
25207,2001-04-21,1,96.34
25229,2001-12-25,1,99.71
25241,2001-03-18,1,99.21
25249,2001-07-12,1,98.17
25290,2001-08-04,1,96.64
25311,2001-08-22,1,96.99
25322,2001-10-23,1,95.46
25359,2001-09-14,1,99.24
25375,2001-03-29,1,98.19
25406,2001-09-06,1,96.34
25443,2001-11-08,1,96.12
25462,2001-07-11,1,97.62
25477,2001-04-03,1,99.61
25482,2001-09-29,1,95.92
25485,2001-09-04,1,99.94
25490,2001-01-05,1,96.88
25526,2001-11-06,1,95.47
25533,2001-08-08,1,95.85
25552,2001-05-06,1,96.49
25567,2001-10-24,1,98.26
25576,2001-09-09,1,95.76
25585,2001-08-25,1,98.73
25594,2001-01-28,1,97.92
25596,2001-01-15,1,96.79
25600,2001-05-30,1,96.92
25610,2001-08-17,1,96.89
25627,2001-11-06,1,99.84
25634,2001-08-14,1,99.97
25741,2001-08-21,1,96.98
25752,2001-01-15,1,97.92
25753,2001-10-12,1,95.47
25760,2001-09-25,1,97.59
25820,2001-11-24,1,95.3
25826,2001-03-13,1,97.21
25859,2001-03-18,1,95.02
25869,2001-01-01,1,98.62
25956,2001-11-18,1,97.21
25969,2001-11-30,1,98.48
25970,2001-03-08,1,95.76
25973,2001-08-08,1,96.43
25985,2001-11-09,1,95.16
26001,2001-11-17,1,98.63
26017,2001-05-04,1,96.07
26034,2001-12-08,1,97.63
26053,2001-11-07,1,97.78
26136,2001-03-31,1,96.83
26150,2001-11-22,1,98.07
26176,2001-10-03,1,99.11
26190,2001-12-03,1,97.31
26198,2001-05-09,1,99.66
26201,2001-07-20,1,96.89
26219,2001-07-19,1,96.74
26231,2001-05-04,1,98.97
26238,2001-12-05,1,99.44
26239,2001-03-10,1,96.12
26259,2001-01-31,1,97.95
26297,2001-06-14,1,96.21
26334,2001-01-02,1,98.92
26338,2001-06-26,1,95.43
26349,2001-09-17,1,95.23
26351,2001-07-26,1,95.18
26383,2001-09-22,1,98.46
26391,2001-04-16,1,95.66
26407,2001-08-15,1,95.09
26424,2001-06-28,1,96.34
26454,2001-08-03,1,96.39
26468,2001-12-19,1,98.39
26472,2001-01-01,1,98.06
26491,2001-09-18,1,97.76
26527,2001-10-10,1,99.83
26562,2001-07-01,1,95.21
26566,2001-07-01,1,96.05
26576,2001-07-26,1,96.58
26643,2001-11-03,1,97.34
26646,2001-02-11,1,98.52
26647,2001-08-01,1,95.74
26675,2001-02-09,1,96.7
26709,2001-02-05,1,99.69
26716,2001-04-24,1,95.57
26733,2001-07-13,1,98.2
26753,2001-07-31,1,99.31
26756,2001-05-05,1,97.1
26761,2001-02-24,1,98.63
26783,2001-06-05,1,95.51
26785,2001-07-25,1,98.57
26799,2001-10-31,1,95.96
26868,2001-06-25,1,97.91
26871,2001-06-23,1,96.26
26888,2001-05-02,1,99.24
26899,2001-10-13,1,97.02
26901,2001-07-24,1,95.41
26919,2001-07-13,1,96.62
26944,2001-09-18,1,97.74
26971,2001-07-08,1,97.34
26975,2001-01-10,1,98.32
27027,2001-10-17,1,99.25
27028,2001-08-03,1,95.44
27038,2001-11-12,1,97.91
27043,2001-09-25,1,99.95
27064,2001-03-31,1,96.92
27107,2001-11-26,1,97.28
27110,2001-12-11,1,99.68
27125,2001-10-03,1,95.36
27137,2001-12-01,1,95.18
27154,2001-01-17,1,99.66
27193,2001-05-11,1,98.41
27200,2001-05-27,1,99.14
27212,2001-11-20,1,97.94
27242,2001-06-06,1,96.77
27244,2001-09-21,1,97.07
27321,2001-05-15,1,99.83
27335,2001-03-25,1,96.5
27360,2001-07-17,1,98.79
27385,2001-11-27,1,99.3
27389,2001-08-19,1,97.51
27390,2001-12-25,1,98.62
27391,2001-12-26,1,96.2
27393,2001-06-11,1,99.92
27403,2001-08-07,1,98.14
27405,2001-10-06,1,95.46
27440,2001-02-21,1,97.86
27476,2001-06-15,1,98.18
27502,2001-11-02,1,97.17
27522,2001-02-05,1,98.73
27627,2001-02-21,1,95.17
27644,2001-01-25,1,96.0
27670,2001-09-22,1,96.84
27691,2001-10-14,1,98.69
27696,2001-09-17,1,98.11
27737,2001-01-08,1,96.91
27747,2001-07-23,1,98.79
27749,2001-01-05,1,97.83
27817,2001-07-30,1,95.21
27822,2001-03-15,1,96.98
27830,2001-02-16,1,99.16
27846,2001-06-22,1,99.43
27848,2001-04-08,1,98.34
27867,2001-01-27,1,96.87
27873,2001-06-21,1,99.4
27876,2001-10-02,1,97.08
27884,2001-01-13,1,96.1
27889,2001-05-20,1,99.55
27912,2001-07-15,1,97.54
27922,2001-12-18,1,97.84
27928,2001-10-06,1,97.42
27929,2001-07-31,1,97.93
27940,2001-02-05,1,99.49
27948,2001-02-03,1,96.04
27959,2001-11-12,1,97.77
27965,2001-04-27,1,96.69
28000,2001-02-07,1,97.91
28037,2001-08-01,1,96.46
28046,2001-09-21,1,95.06
28061,2001-12-17,1,96.36
28069,2001-01-23,1,98.02
28088,2001-02-02,1,99.46
28097,2001-04-23,1,98.11
28098,2001-12-24,1,96.01
28160,2001-11-10,1,99.43
28168,2001-05-21,1,98.79
28169,2001-10-14,1,96.06
28182,2001-09-15,1,96.8
28192,2001-08-06,1,99.68
28205,2001-03-24,1,98.06
28221,2001-08-30,1,95.4
28243,2001-12-23,1,98.08
28265,2001-09-30,1,96.33
28266,2001-07-30,1,98.72
28270,2001-09-25,1,96.3
28296,2001-07-09,1,96.45
28322,2001-03-13,1,95.7
28338,2001-07-20,1,98.96
28356,2001-01-13,1,96.79
28386,2001-12-18,1,96.63
28398,2001-08-10,1,96.35
28404,2001-05-23,1,97.05
28496,2001-03-23,1,96.16
28509,2001-11-23,1,98.76
28514,2001-09-05,1,99.98
28531,2001-06-26,1,95.94
28534,2001-05-13,1,97.37
28535,2001-10-12,1,97.18
28549,2001-04-29,1,97.55
28557,2001-09-23,1,97.32
28641,2001-12-10,1,99.5
28667,2001-11-17,1,98.64
28671,2001-07-11,1,99.2
28672,2001-05-21,1,95.47
28679,2001-03-08,1,97.33
28687,2001-04-13,1,98.41
28691,2001-08-03,1,95.21
28711,2001-08-14,1,99.68
28716,2001-05-18,1,99.74
28739,2001-01-12,1,99.69
28753,2001-06-05,1,97.0
28754,2001-07-28,1,95.12
28817,2001-02-02,1,98.77
28831,2001-05-05,1,97.43
28860,2001-08-21,1,96.26
28876,2001-04-27,1,95.25
28889,2001-02-21,1,96.44
28921,2001-04-22,1,95.18
28939,2001-10-30,1,97.3
28940,2001-05-19,1,98.1
28975,2001-12-28,1,97.97
29068,2001-05-28,1,96.12
29079,2001-01-08,1,97.0
29083,2001-12-15,1,95.46
29085,2001-08-05,1,98.27
29097,2001-04-04,1,97.29
29121,2001-04-06,1,97.98
29167,2001-02-05,1,95.79
29233,2001-07-15,1,97.55
29254,2001-02-07,1,99.97
29272,2001-04-29,1,95.08
29284,2001-12-19,1,96.39
29294,2001-06-30,1,99.82
29364,2001-07-22,1,98.37
29432,2001-01-21,1,95.43
29439,2001-11-28,1,98.33
29462,2001-06-06,1,98.87
29470,2001-05-16,1,97.95
29471,2001-10-13,1,97.39
29498,2001-08-16,1,95.93
29528,2001-04-04,1,99.52
29549,2001-07-07,1,98.59
29550,2001-05-21,1,96.86
29634,2001-08-15,1,95.48
29640,2001-04-20,1,99.7
29668,2001-02-10,1,97.99
29679,2001-05-03,1,98.95
29766,2001-09-22,1,96.98
29776,2001-02-16,1,97.44
29780,2001-07-16,1,98.1
29791,2001-05-05,1,97.32
29798,2001-02-20,1,99.14
29815,2001-06-20,1,99.86
29816,2001-08-04,1,95.87
29859,2001-05-03,1,95.58
29907,2001-08-01,1,99.4
29921,2001-02-02,1,96.71
29944,2001-10-01,1,96.03
29952,2001-04-07,1,96.63
29966,2001-05-03,1,96.1
30008,2001-07-10,1,95.28
30011,2001-02-08,1,98.52
30019,2001-08-07,1,95.07
30058,2001-12-25,1,95.96
30061,2001-04-04,1,96.22
30068,2001-08-09,1,97.44
30087,2001-11-02,1,95.71
30120,2001-03-06,1,99.12
30129,2001-07-09,1,97.07
30139,2001-12-04,1,97.15
30159,2001-03-19,1,99.13
30186,2001-06-14,1,97.42
30199,2001-04-24,1,98.5
30200,2001-12-28,1,99.91
30204,2001-01-06,1,95.77
30272,2001-09-25,1,99.76
30273,2001-10-16,1,95.39
30283,2001-01-08,1,98.83
30308,2001-08-10,1,98.95
30328,2001-03-03,1,95.63
30336,2001-01-05,1,95.81
30339,2001-09-08,1,99.83
30369,2001-07-04,1,100.0
30382,2001-08-15,1,95.61
30461,2001-06-06,1,99.27
30479,2001-01-07,1,95.5
30531,2001-12-17,1,99.41
30545,2001-01-20,1,95.47
30553,2001-06-05,1,97.12
30554,2001-08-01,1,99.53
30562,2001-03-20,1,95.89
30621,2001-06-23,1,97.46
30625,2001-09-27,1,95.82
30626,2001-07-29,1,99.68
30709,2001-08-24,1,97.24
30715,2001-09-08,1,98.05
30720,2001-11-06,1,95.22
30744,2001-06-26,1,96.86
30774,2001-02-15,1,98.47
30783,2001-08-06,1,95.22
30815,2001-11-05,1,98.36
30816,2001-05-21,1,96.78
30885,2001-11-13,1,95.11
30908,2001-07-03,1,97.95
30909,2001-05-22,1,99.85
30911,2001-04-16,1,98.16
30938,2001-09-30,1,99.64
30940,2001-06-10,1,98.95
30961,2001-11-23,1,99.51
30980,2001-04-25,1,97.43
31053,2001-11-18,1,98.29
31069,2001-12-16,1,95.13
31077,2001-06-27,1,95.58
31093,2001-12-10,1,98.39
31108,2001-03-13,1,98.23
31153,2001-01-01,1,99.99
31154,2001-12-29,1,96.89
31188,2001-06-18,1,96.61
31197,2001-09-04,1,99.22
31210,2001-09-02,1,97.56
31213,2001-05-09,1,97.06
31216,2001-01-07,1,96.3
31225,2001-07-09,1,99.55
31242,2001-05-15,1,99.9
31261,2001-09-27,1,97.13
31333,2001-09-16,1,95.42
31338,2001-04-23,1,95.86
31359,2001-11-07,1,99.5
31423,2001-04-13,1,99.78
31425,2001-03-28,1,97.82
31426,2001-03-08,1,97.45
31473,2001-12-06,1,99.29
31594,2001-03-21,1,98.88
31648,2001-10-30,1,96.83
31652,2001-10-29,1,98.3
31675,2001-03-21,1,96.05
31679,2001-05-25,1,97.07
31687,2001-06-10,1,96.21
31703,2001-06-11,1,98.64
31711,2001-10-18,1,95.82
31754,2001-07-14,1,97.61
31772,2001-09-11,1,95.39
31800,2001-09-10,1,95.34
31814,2001-02-06,1,97.72
31820,2001-06-22,1,97.16
31831,2001-09-02,1,98.91
31838,2001-02-24,1,97.7
31844,2001-12-02,1,95.53
31846,2001-02-22,1,99.6
31880,2001-11-15,1,98.14
31922,2001-03-03,1,97.78
31923,2001-05-21,1,99.5
31974,2001-11-09,1,96.64
32035,2001-06-01,1,97.09
32045,2001-07-21,1,97.77
32061,2001-03-27,1,99.19
32073,2001-07-27,1,96.87
32082,2001-05-25,1,99.24
32084,2001-02-16,1,97.22
32105,2001-02-08,1,99.43
32108,2001-01-11,1,97.94
32143,2001-07-07,1,97.2
32194,2001-10-05,1,97.01
32195,2001-07-29,1,95.64
32211,2001-05-27,1,97.42
32268,2001-11-20,1,95.25
32333,2001-07-05,1,96.26
32383,2001-04-24,1,97.8
32396,2001-05-11,1,97.22
32400,2001-05-18,1,98.37
32401,2001-10-15,1,98.96
32417,2001-12-02,1,98.64
32438,2001-03-17,1,95.96
32447,2001-03-16,1,95.87
32454,2001-02-12,1,98.46
32478,2001-06-07,1,97.59
32483,2001-08-28,1,96.44
32486,2001-01-09,1,96.22
32511,2001-12-11,1,99.45
32513,2001-03-28,1,97.95
32537,2001-11-17,1,97.05
32569,2001-12-10,1,96.48
32593,2001-01-02,1,98.85
32606,2001-06-08,1,95.08
32673,2001-05-02,1,95.54
32690,2001-03-16,1,98.03
32725,2001-09-01,1,99.46
32729,2001-08-11,1,96.79
32734,2001-09-22,1,97.21
32744,2001-10-02,1,96.07
32748,2001-03-17,1,96.82
32758,2001-10-25,1,96.6
32797,2001-05-14,1,97.54
32798,2001-10-12,1,96.92
32804,2001-07-10,1,98.33
32817,2001-10-10,1,95.55
32834,2001-01-03,1,98.15
32841,2001-04-29,1,98.59
32861,2001-01-18,1,96.59
32886,2001-08-19,1,98.55
32911,2001-10-21,1,96.26
32916,2001-02-06,1,96.53
32920,2001-01-21,1,95.4
32928,2001-10-02,1,96.64
32929,2001-07-29,1,96.93
32936,2001-08-31,1,99.92
32957,2001-08-25,1,99.38
32962,2001-02-04,1,96.01
32974,2001-07-10,1,95.01
32997,2001-04-03,1,99.27
33015,2001-06-22,1,95.7
33016,2001-05-16,1,97.81
33017,2001-10-13,1,97.16
33064,2001-05-04,1,96.1
33123,2001-07-26,1,95.69
33139,2001-09-23,1,97.63
33152,2001-08-14,1,98.32
33155,2001-10-23,1,98.51
33173,2001-10-23,1,95.27
33201,2001-09-29,1,97.91
33262,2001-10-09,1,98.34
33276,2001-03-07,1,95.73
33290,2001-06-03,1,97.68
33302,2001-04-10,1,98.87
33331,2001-06-16,1,97.61
33352,2001-10-08,1,98.92
33374,2001-08-01,1,96.65
33395,2001-09-03,1,96.51
33435,2001-01-18,1,95.67
33472,2001-06-26,1,96.38
33507,2001-11-26,1,97.99
33518,2001-04-13,1,95.05
33636,2001-04-22,1,99.78
33649,2001-09-01,1,96.17
33652,2001-10-04,1,96.54
33688,2001-12-22,1,99.96
33729,2001-08-13,1,98.9
33741,2001-12-03,1,99.64
33749,2001-05-29,1,95.44
33765,2001-10-31,1,98.14
33919,2001-06-16,1,95.92
33929,2001-04-30,1,98.84
33972,2001-03-12,1,99.2
33985,2001-03-26,1,99.83
33989,2001-08-29,1,97.85
34006,2001-09-23,1,98.38
34014,2001-09-10,1,95.65
34038,2001-06-24,1,98.05
34053,2001-09-29,1,98.22
34110,2001-12-24,1,98.37
34111,2001-12-25,1,96.43
34123,2001-10-30,1,98.19
34159,2001-06-12,1,97.75
34178,2001-06-27,1,97.75
34180,2001-09-20,1,99.96
34184,2001-07-21,1,97.52
34207,2001-09-22,1,95.14
34228,2001-08-30,1,99.38
34242,2001-01-24,1,98.79
34245,2001-08-09,1,98.78
34292,2001-12-01,1,96.89
34308,2001-02-11,1,95.84
34319,2001-10-02,1,97.19
34352,2001-04-23,1,97.41
34372,2001-05-23,1,99.14
34373,2001-10-15,1,96.31
34389,2001-12-14,1,99.52
34397,2001-02-01,1,96.45
34408,2001-09-19,1,96.73
34413,2001-07-04,1,99.91
34436,2001-06-20,1,99.53
34446,2001-11-19,1,99.32
34488,2001-10-06,1,96.19
34512,2001-08-28,1,97.46
34576,2001-07-22,1,95.77
34592,2001-12-25,1,98.54
34593,2001-12-25,1,95.0
34628,2001-05-20,1,97.35
34671,2001-06-27,1,99.19
34674,2001-07-05,1,95.02
34709,2001-04-26,1,96.04
34715,2001-11-29,1,95.33
34719,2001-11-24,1,96.17
34742,2001-05-13,1,98.11
34779,2001-09-20,1,96.64
34785,2001-12-22,1,97.63
34806,2001-05-05,1,98.63
34818,2001-05-29,1,98.69
34835,2001-12-17,1,97.0
34850,2001-01-30,1,96.31
34851,2001-07-30,1,99.34
34853,2001-04-28,1,98.96
34855,2001-10-03,1,95.35
34867,2001-05-20,1,98.42
34874,2001-09-15,1,96.17
34880,2001-05-11,1,97.04
34881,2001-10-13,1,99.23
34896,2001-05-05,1,96.07
34926,2001-09-23,1,97.46
34935,2001-05-05,1,96.79
34940,2001-12-05,1,95.09
34941,2001-12-21,1,99.83
34959,2001-02-02,1,98.3
